,comments,label,x,y
16,"Hello, last year (2017) in July I became completely photosensitive due to epilepsy. I am taking medication and now I can go outside when the UV is below 4. My question is: how much lower is the UV level in thick cloud? Thank you, Anaree Nelson, Fraser Coast, Qld.",6,-38.503170000000004,31.991235999999997
17,Great resource! Thank you,6,-14.33405,-14.088510000000001
18,"I live in Briagolong vic and use this mobile site often. Recently when  I select 'radar' it does not provide the correct link, I have to go via Bairnsdale.  Thanks
Jeff bowers",3,9.617261,29.522790000000004
19,"Hi there. I love the Bom mobile site, especially the 24 hour ahead and 24 hour past screens, however have been caught flat footed a number of times because the 24 hr ahead is NOT updated in a timely fashion.  I am looking at current weather and it looks as if it is going to get ten degrees hotter than current temp in the next hour, when in fact if I look at past 24hours, it is apparent that the cool change came through two hours ago. I can't call you the authority in weather if I can't rely on your data.",8,9.978961,20.858253
20,Ok,6,4.153045,0.37091187
21,Hi. Im on man iPhone 6 and I find that my favorite locations do not stick. Each time I use the ap I have to reset my favorite location. Thanks,8,-21.225548,13.318341
22,"Favourite Star- you can select it but when you log back on it is gone. Been the same forever with me.

Otherwise the app is fantastic. Any ideas?

Regards Gerald Moss Swanbourne WA",6,-2.4475796,-5.8062252999999995
23,"Re: previous enquiries. Im referring to the mobile page, not the app. The app seems to remember favourites, cheers.",1,-8.317786,22.37784
24,"The mobile app doesnt remember favourite locations. I have set Devonport, Tasmania as a favourite (and the star is checked) but it never appears as a favourite, and the app always says no favourites have been set. Any ideas? Thanks.",6,-25.083387,17.8781
25,"Radar is not displayed on the site for Erica. I would like to be able to see that again.
Great job otherwise.
Ole",3,10.023417,33.450478000000004
26,"Would be great if you could provide direction arrows of the warning areas so you could see the potential movement of the warning areas, as a guide only of course.",6,-2.2768862000000003,12.772256
27,"Please fix your app. I uninstalled it because the temperature and forecast don't match the data on your website  (I'm in Adelaide). Also, the app is very slow to load. Btw I'm using Android.",1,-24.674313,-30.635277000000002
28,"I travel a lot and like to be able to see the pressure maps and satellite pictures, I can then draw my conclusion about up coming weather for the places I am going visit.  Also, my family have a cattle farm, and approaching possibilities of upcoming rain is essential for farm activities and agriculture planning.

Please tell me I can still access the old site.  I am in Melbourne till the end of January then back to a place called 'Number One NSW 2424' where their is NO mobile signal.  We have a satellite service which is very slow.

Hope to hear from you,  as I feel that this site is dumbing down the huge range of information that all of you spend your time on analysing....also I think that younger people will not be inquisitive about the wonders of the weather and will turn to other sites.

Kindest regards Beverley Timmins
PS?  I do not wish to insult those who have worked to provide this new site...there must be a good reason for it - but it does not provide me with what I want to see and it may be there hiding under some heading, but I could not find it!",6,-15.392195999999998,6.0199656
29,Please make the warnings more visually attractive and easy to digest. One needs to quickly identify and understand the relevant warnings,6,-2.4446588,-1.1602278
30,"Hi,  Im trying to change the town when I press on the weather but I cannot. Not sure what to do.  It would be easier if someone could contact me please by phone.
Thank you
Niall",6,-35.027972999999996,19.272179
31,I really like this format. I do however miss the UV ratings for the next 4 days.,5,-3.8025622,31.476591
32,"I live in Bright. And know for a fact we have just had over 56mm of rain in the last 24 hrs during this huge rain event. The source of the info on your page says Omeo! That is on the other side of Mount Hotham! Even Wangaratta would have been more accurate. 
Very very disappointing.",11,-2.4759033,46.108807
33,The weather radar is not working it is just stopped. Please fix as soon as possible because on days like this I need to check where the rain is.,11,-1.0765358,38.389509999999994
34,SUPER,6,2.8521783,1.8222378000000001
35,"OMG.... poured with rain non-stop today in Sydney! Just so glad I followed the BOM forecast and lugged my umbrella around with me all day to keep me dry!!! 
Clearly money well-worth spent on the department..... keep up the good work guys!!!",6,-9.657316,33.964915999999995
36,"6 Dec 2016 Luke Cage was serving up coffee to all the ladies in Harlem in Season one of his Netflix show. I had a sneaky suspicion that we could see Take free live online classes taught by the world's most inspiring instructors. Watch, rewind, get access to bonus materials, repeat. Make creativity Check out our latest video and see how you can take the next step on your creative  
http://supercoolshop.co 
Watch Funky Cops online English dubbed full episodes for Free. 17 Aug 2011 Similarly, their work is famous in its own right and has appeared on such TV shows as The Real World, Monster Garage, Extreme Home",6,0.44436434,15.3087845
37,"Cheers, Plenty of information. 
 
canadianpharmaciesbnt.com 
international pharmacies that ship to the usa",6,15.895064999999999,1.5472131000000002
38,"I want to share with you one hosting company called a href=https://prohoster.info/?partner=13ProHoster/a that offers professional internet hosting with a bFREE/b website builder, SSL certificate, domain name and many other useful and bFREE/b chips. Also, you can order virtual server, rent a dedicated server, server administration. I've been working with bProHoster/b for several years now and I'm very glad about it. Here is the a href=https://prohoster.info/?partner=13ref. link/a to the registration.",6,26.137756,-2.4266264
39,"What is the current situation or any
Progress to establish a rain radar for the Wimmera area ?",3,2.8962209999999997,40.944275
40,"Hi. The last few days your mobile website has been redirecting all over the place and giving me weather from anywhere but my location. This is despite the web address showing my saved favourite location. It's really odd. Then I'll clear that new place and search for my current location (either by the button or manually using my postcode) and the site will redirect me to a whole new place 300kms from where I am. as glithes go, it's quite frustrating. I'd appreciate your techie types jumping on and seeing what they can do with it. Thanks.",6,-25.999992000000002,15.663948000000001
41,The BOM Mobile website does work well most of the time with the occasional glitches.,8,-15.207075,-6.6656303
42,"The BOM app on my iPad has suddenly become erratic and often unresponsive. It can't fine my current location (my home of 20 years!) any more, often giving results for other states instead, even when I enter my postcode. I haven't installed any new system updates recently. I've closed the site and restarted my device several times but it hasn't helped. Any other suggestions?",6,-12.936132,16.633010000000002
43,"Hello. Ive been experiencing regular breakdowns in the hyperlinks on the BOM app on my iPad. My saved location is BEAUMARIS, VIC. It will go to other locations in Australia when I refresh the page or shift to the radar. This has been daily over the last couple of weeks. It sorts itself out but keeps returning. I thought Id let you know about it. Thanks for the BOM app, anyway.",6,-12.197272,17.789068
44,Everytime I long in to look at weather information and then press radar comes up with different town and keeps on changing my save town as well! Thanks Arren,3,14.823094000000001,3.5955691
45,"Hi guys,
Love your work and love the mobile page but its been acting weird lately. Today I put in Cowes, also tried 3922 and I was returned results for Brisbane, Melbourne and Ulverstone TAS. This is usually very reliable but over the past 10 days there seems to be a bug, some days it wont move off the warnings page.
Please have a look!
Thank you,
Norah",6,-5.6815124,26.106679999999997
46,"I REALLY don't like this new obtrusive demand to activate location services. I have been happy to just set up a link based on MY preferences, and I don't want or need the Aust Gov't knowing more than the locations I am interested in (which does not necessarily match my location)",6,-25.098595,16.522097
47,"Dear Staff, I use your site several times per day to check radars and temps.  Over the last week if I am in robina m.bom site and I tap on radar,it will take me to warnings for various places and even when I hit return, I do not go back to the Robina site but again end up in a random place in another state. I start all over but as soon as I  navigate to another page on main screen I am again transferred elsewhere. Very annoying and hope just a temporary problem. Thanks for the great service (usually) and I  normally love your site. Mariette",3,8.307982,29.124933000000002
48,"I had this so set up to give me weather for my suburb with a weekly forecast. Why has that changed? I can't access the forecasts other than for today, out used to be easy.",7,-16.677652,29.222918
49,"Your mobile website is terrible to use at the moment. I have Darwin saved as my favourite location, but when trying to check the weather and the radar it's taking me to the pages for other locations around the country, and won't let me get to the Darwin page. Please fix this asap, it's the wet season and we need to be able to check the weather",3,-19.870441,15.952816
50,"Hey guys for the last two days the mobile site has had a mind of its own! Click a specific location you want and youll get some random place in Australia every time like a lucky dip. Weather links to radar and radar links to warnings, so I havent been able to check the weather at all. Please fix",3,5.8494177,35.47625
51,"I have a saved URL to see the forecast for my syburb.

Its been working for years now it takes me to any random location 

No i dont want my mobile location turned on.",6,-20.857697,19.075588
52,"The mobile site has been doing strange things this week ? Always been excellent before.
Not going to section requested etc. And coming up with info for random place around the country??",6,26.673883,-2.1445694
53,"When selecting Canberra, Im taken to Port Headland. This may need someone to look into a fix. Thanks. This mobile site is a great and effective public service. Keep up the great work.",6,-9.283329,-11.926575999999999
54,Gg.,6,8.126041,2.8613174
55,"This link doesn't seem to work anymore - it used to load the Brisbane radar.
http://m.bom.gov.au/qld/upper-caboolture/radar/

I use it as a shortcut on my phone to get local weather (still works great), but the radar link keeps loading blank. Broke in the last couple of weeks, it had been working great up to then!",3,14.792845000000002,27.135893
56,"Can you please fix the app for me 

Thanks",1,-44.935062,-8.62421
57,Like the new look. Keep it up.,10,-35.45877,-3.3305078000000004
58,Please include UV index on the forecast info,7,-41.451622,29.241654999999998
59,Hi guys. Whats up with the caboolture weather website. The radar page loads but there is no map. This isn't happening on other locations...only the caboolture area. Please fix as I used this very regularly. Thanks Trish,3,4.504131,25.537775
60,"Not sure where you get your rain totals from but Coominya has had 54mm since 9am yesterday not 10mm as indicated on this site. 

Cheers",11,-4.686797,45.79738
61,Hi guys.Just wondering what has happened to the Caboolture website. The radar page loads but there is no map! Use this app regularly -this has happened a few days ago. Other sites are working fine. Hope you can fix this or is it something that I have done. Thanks Trish,3,4.466799,25.518713
62,"This is the most useful app I use everyday. 
However, it would fantastic if it included the daily pollen forecast.",7,23.663387,-23.912817
63,Love it!,0,-26.534340000000004,-58.850853
64,"it was agood day im happy today pop works hard  i love pop
im tired",6,9.638855,-7.481185400000001
65,"The mobile site has been excellent until about 1-2 weeks ago when it changed, it no longer loads properly. The screen now opens black and if the user pinches to resize a few times eventually a clear image is enabled. Not sure if you recently changed the mobile site but it needs to be corrected. The actual information and the look and feel of the site is otherwise outstanding, Thanks so much",6,18.145857,3.9232227999999996
66,Great weather app but could you please make the print a little bigger on the radar map. Thank you.,3,-42.275604,-10.027205
67,Love it,0,-25.75992,-61.767212
68,Thanks for the service. Much appreciated.,6,-14.432107,-14.274341
69,Why in heavens name did you change the display? It was so convenient to zoom out in increments from Sydney to view Australia in total.,6,-1.1527886,14.454029
70,"Love this app.

It's my go to weather reference and works beautifully on windows 10 mobile..

Excellent job.... It's perfect...",1,8.688774,-9.471792
71,The mobile website is perfect. Thanks!,6,-9.349114,-18.099188
72,Lol I can't ll,6,11.85113,12.880666999999999
73,"Hi - i was wondering who the best person would be to speak to about obtainingweather data to a submit to a website 


obtaining",6,-7.0101113,-15.398515
74,"Come on! Second feedback email for the mobile android version. Please, please, please tell me how much expected rainfall is due on the current day!! Really guys, telling me that there's a 20% chance of rain in my area is of little value when you don't get the expected amount of rain to fall. I know more about tomorrow's expected rainfall than I do about today's. Massive problem hey? Best mobile phone site otherwise. Thanks and don't take it the wrong way.",11,-10.358272,50.301643
75,Can you provide wind direction &  strength like before for each day,7,-25.287384,48.067978000000004
76,"On the next 24 hour chart screen; 
When the time bar is moved to the far left the textual values at the top of the screen incorrectly display 0 values instead of values that match the chart",6,-8.801139,10.74291
77,Just wanted to say that I love the new website! It looks great!,6,-34.286213000000004,-6.357660299999999
78,"Frost alert for Fro21Kul2017. 
Np summary displaued 
Attempted repeated reloads.",6,0.39571747,11.561583500000001
79,I love your mobile site!  I much prefer to main site to the point I'll go to my phone/iPad before looking on computer.  Seeing when rain may come during the day is great for a mother and her washing! When I'm on holiday it is very easy to change locations as well.  LOVE this site!!,6,-22.15938,-21.244106
80,"Hello,
I am unable to use the ""use my current location"" feature on the mobile site to select te weather location. I have tried it on safari and chrome and on 2 different iPhones. I was wondering if there is a bug that's causing this issue or whether you might be able to point me in the direction to get this working again? 
Thanks,
Mark",6,-20.379665,13.179757
81,How to change a previously saved location. I have moved house. How to change this?,6,-22.832489000000002,16.865011
82,I would like to have a couple re favorites,6,-2.7670424,14.466847
83,"Is the Penrith, NSW water gauge not working at the moment? We've had a really wet day and it says that we've had 0mm again, yet surrounding areas have significant measurements",6,9.821536,-7.225692
84,Hello i would like to let b.o.m know that the overnight temperatures for pinjarra in the winter months are always incorrect for eg akways forcasting the temperature 5c to 6c higher than it actually is i go by dwellingup over night forecasts and pinjarra forecasts for the daytime deffenatly more accurate when i do it that way so the overnight temperatures for pinjarra need to be revised more before making a forecast for pinjarra,6,-13.153227,31.82245
85,Please add the uv index to your mobile site. Thanks.,6,-40.680145,28.719128
86,Great,6,3.4036224,8.630958
87,"My brother recommended I would possibly like this blog. He was entirely right. This publish truly made my day. You cann't consider simply how a lot time I had spent for this info! Thanks!
learning styles http://educationclue.eu/",6,26.168642000000002,-1.3592634
88,"Can I simply just say what a relief to find an individual who actually knows what they are discussing on the internet. You actually know how to bring a problem to light and make it important. More people really need to look at this and understand this side of your story. I was surprised you aren't more popular because you definitely have the gift.
best online education http://schoolingtips.eu/",6,-0.8949427,-0.35484776
89,Please use the 24h time notation,8,-34.44207,15.6144495
90,"Great blog here! Additionally your website lots up fast! What host are you using? Can I get your affiliate link in your host? I wish my site loaded up as quickly as yours lol
college education http://educationhint.eu/",6,18.270039999999998,14.656684
91,"This is a great tip particularly to those fresh to the blogosphere. Brief but very precise information Appreciate your sharing this one. A must read article!
education tips http://educationpoint.eu/",6,15.287823999999999,1.5104953
92,Hi thank you very much you people's are doing great job keep it up,6,-14.713176,-14.34871
93,"Great mobile page.
It would be fantastic to either show a pin for my location or have options to display roads or railways per the full site. 
With squally Melbourne weather I can usually predict weather we actually have rain.",6,-19.518808,6.349797
94,Could you please add the expected rain amount in the current day forecast as for following days,11,-26.24867,37.376213
95,"On m.bom I would love the option to be able to change weather stations eg: from Viewbank to Tullamarine.  
I also believe there should be another weather station in Wollert. 
Thanks for your time, Sophie",6,-20.84433,-0.45310423
96,Love the site. Is it possible to save multiple favourite places as everytime I look at Melbourne weather I loose the weather for Wallan despite selecting favorite and I have to rewrite it in again? Also would like to save Seymour weather as well. Thank you.,6,-20.936129,1.3174354
97,"Well it shows rain since 9am nill thats funny because its been pelting down for most of the day
System needs a bit more work",11,-2.485036,37.7112
98,"good site: http://buytadalafilmh.com , http://buysildenafilmh.com , http://buyvardenafilmh.com",6,-2.2252172999999997,5.3910933
99,"good site: a href= http://buytadalafilmh.com http://buytadalafilmh.com/a , a href= http://buysildenafilmh.com viagra/a , a href= http://buyvardenafilmh.com levitra coupons 2017/a",6,-2.2204973999999997,5.399026999999999
100,"Thank you for taking my call, Thea. I will also sent this feedback regarding your BOM app.  The BOM weather app is not as good as one called ""Weather Australia"" which has just stopped being supplied by www.funtopia.tv.  You have the best weather site on line (we are farmers and look a few times each day) but your app is not as usable as Weather Australia.  The main differences are - No cover page/ cloud scene when we turn it on.  Bom would be better to go straight to the page as you waste our time when we just want to check wind or rain etc before lighting a stubble or spraying a crop.  Weather Australia had four options up the top of the page, but also immediately opened into the first option page - OVERVIEW - actual data on wind temp rain etc for that day and a sentence and a scroll down to the following day below set up the same way.  Up the top of the page were the four option symbols, including three  further options: FORECAST - a one page forecast of the week  in picture/symbol and one sentence per day. CURRENT - a page that gave specific info on dewpoint, gust, pressure temp etc for the location - great for spraying chemicals info. and RADAR - an immediate rain radar picture of Mt Gambier out about 500km suitable for Westmere so one could see rain coming for when we needed to shed sheep for shearing or check rainfast periods for spraying.
We programed in the location Westmere and could also change it to Mortlake or any other or ""my current location"" for if we were travelling interstate.  I hope you find this useful.",7,-7.9594297,29.764471
101,"We have selected our location which is on the Bass coast. The nearest weather station is Wonthaggi, however when using the radar at its closest proximity Wonthaggi is not on the screen. Can this be addressed?
Thank you.",6,-17.865295,13.576229000000001
102,Could you please not use USA English spelling in your radar not working notification?,3,13.408935999999999,26.538296000000003
103,"Hi there, 
I an Android userand I think your app is awesome. For the last couple of years I've been hoping that you would include an 'expected rainfall' figure after the 'rain since' figure on the 'next 24 hours' page. Unless you look at the weather the day before you have no clue as to the expected rainfall when it's actually raining! Not a criticism, just a thought. Great app. 
Niall",11,-6.144267,41.44308
104,"Very very useful, thought through and userfriendly. Thank you. Harry",6,-11.766469,-13.779647
105,"Hi 
I find the mobile weather site fantastic. However can you please add a national radar to the list.
Regards 
John",3,-39.504658,21.406858
106,"The mobile site is giving a totally different forecast to the main web site. Eg for Montville Thursday app is forecasting up to 90mm and the web site is forecasting up to 10mm
Who do we believe???",7,-14.612742,34.432957
107,Can you provide with an App for weather please? Thanks. Greg,1,-44.789467,-8.810472
108,The radar could be improved by a distance scale. That  would make it easier to earrings the time and distance  to a storm cell.,3,2.3358847999999997,27.155921999999997
109,"Great App!

Wave height to good to wave. 

Is it possible to have added in the App the tidal information for current location?",1,-10.810553,-30.718712
110,"Why do sunny icons appear during the night?
Ian Moran.",6,3.2570157,16.624535
111,"Please note , Bom , Macarthur, Victorias' weather is rarely anything like Port Fairy! 35 minutes from the coast , we are almost identical to Hamilton weather! Surely in an age of technology like now , you could at least correct this!",6,-18.511448,0.009414693
112,"Really like it, but can you please add the amount of rain expected for today rather than just the chance %. You show the amount for all other days but not today. Also, can you show the forecast humidity? For maybe 1:00pm each day? This would be ideal for today and other forecast days as it makes a huge difference to how comfortable you might feel. Thanks! Can't wait!",11,-11.272444,42.906166
113,"Please advise whether the Maleny, Tamarind Street observation site has closed and if so which is the nearest operating site to that location.",6,-30.648565,20.369146
114,"I have been using the non mobile site at home for many years and have come to rely heavily on it as I do a lot of outside work. The first thing I do in the morning, before I even have a cuppa, is to fire up the BOM rain radar. Having it on my mobile is a real bonus. Very happy with the site. Only complaint would be not having general times for sunrise and set per capital cities. Thanks again for a great service!
Respectfully A.T Howse",8,-9.827782000000001,1.258405
115,was helpful thank you,6,-13.444693,-15.759513
116,"Can t locate favourites... I press on STAR icon but says
NO FAVOURITES FOUND YET
Please msg me solution
Thanks
Regards,
Nino",6,-26.246107000000002,18.365845
117,Just discovered this mobile website. It's great. Thank you.,6,-9.401017,-17.934444
118,"When I load the Bundaberg radar on my mobile, I get a Gymie-centred image which does not include Bundaberg. It should be a simple matter to improve the BOM site so the radar loads with the correct town centred.",3,11.988517,30.992514
119,"Hi, I like this mobile page better than your app. Very well presented.

Could you please include a UV index.

Thank
Lex",1,-40.331825,27.588009000000003
120,It would be useful to include the maximum temp and wind gust/direction so far on todays page. And expected rainfall would also help. Tjanks,7,-19.421793,48.286526
121,"As a former Bureau employee, (NSW hydrology section 1971-2004), I have only one word to say about the mobile web site : FANTASTIC !!!.",6,-24.009043,-9.29111
122,"Unimpressed with the apparent increase in INACCURATE forecasts. No rain when very high chance of big falls,  temps all over the place.  Stop relying on computer generated forecasts they're not doing it any better than human",11,-11.939426,35.654137
123,"If its a n/ ne wind how can it feel or even be cooler than the current temperature? 
The wind from n/ ne is WARM air!!!",7,-21.737316,47.66875
124,"Hi,

I like the new mobile site, thanks it's very useful as many apps aren't accurate and it is a better layout than SunSmart.",1,-28.67949,-19.88585
125,Hi guys! I love the app and use it everyday. However it never remembers the favourite I have set with a  Instead it tells me my favourite/last viewed are random places.,6,-24.458292,16.044014
126,"Please can the bondi junction temperature be checked it appears to be approximately  10 degrees or so lower than the current conditions, this has been like it for sometime now thanks",6,-34.662014,20.477532999999998
127,"This is my favorite app and I would like to have it on my new iPhone, but I can't find it in the App Store or on bom website. Please send me a link. Regards, Chris Wootton",1,-34.43655,-30.018356
128,"When looking at Launceston, TAS 7250 on the mobile site then clicking the Radar icon I should see the West Takone radar instead I see the south TAS one. The only way to get the right radar is to select a town further to the NW like Burnie etc.",3,12.236247,35.464325
129,Good layout but on the full day you have top temp listed first then for the week you have min listed first. Personally I would like the top listed first as the other day I looked at the site and thought a COLD front was coming but I was reading the min temps.,6,-22.917929,31.876278000000003
130,"Can we please have a weather station down around Pakenham or Officer, Ferny Creek just is not accurate south of the ranges.
Currently BOM reports 25.8C, personal weather station at home in Pakenham says 32C",6,-18.468592,0.09036212
131,"Hi,
Instead of temp   wave height on the ""next 24hrs"" graph, it may be more relevant (as a weather-focussed page) to graph temp   chance of rain and leave the wave height with wind speed as a point-selection item. 
Love the mobile pages. All relevant info is really easy to see. Great job and a great service. 
Cheers,
Richard",11,-15.244886,48.086014
132,"Is it possible to put a north pointing arrow on the radar page. Would be handy. Thanks for reading this. 
Regards.  Troy. Richter.",3,6.440994,28.726837
133,Can I have a job? 20% rain in cairns...?? Hahaha happy New year from specsavers   Microsoft.,6,-11.946046,23.073088000000002
134,"I would in construction and refer to this app every day. It is fantastic. 
It would be great if the date could appear next to the day.",7,-24.044634,33.66565
135,Would really love it if you had sunrise/ sunset times on app. Thank you John,8,-38.672142,11.576410000000001
136,"Great layout,can you please include dates alongside the days? Its annoying having to guess the date or go to another application to find out date for future day forecasts.",7,-22.166432999999998,35.261967
137,"Site is performing well on Android tablet and phone, good layout, very clear.
My feedback is about the disconnect between the current temperature and the forecast temperatures. At Wallsend I  see forecasts that reflect my location about 8 km inland while the current T is from Nobbys Signal Station. E.g. yesterday mid-afternoon it was actually around 32 deg C while the app showed around 23.",6,-13.199907000000001,30.1464
138,Mobile version. Very happy except I can't use location even though I allow through the settings. Also won't retain favourites when star selected.,6,-24.202309,18.67444
139,I enjoy using your website for me the only thing missing is wind direction on the forecast days,7,-24.730660999999998,42.520767
140,"A great site, I use it daily.
Thanks .",2,-22.561867000000003,-40.589157
141,"I love the website, but it never seems to remember my favourite locations  either on my phone or on my desktop. Very frustrating, but I keep coming back because it's so easy and informative.",6,-23.465914,14.811291
142,excellent,6,7.2667613,9.549203
143,"Love the graph for temp, humidity & rainfall.",6,-21.703028,-22.440666
144,"Hi, you should consider adding the uv data / forecast to your mobile site. It would be useful",7,-38.361923,33.68342
145,H definitely hihgtk,6,11.46509,4.308590000000001
146,why did you changed the weather reading it was better before,9,-33.609173,-18.75471
147,"Happy with display, layout, rain and temp progression stats throughout each day. 

I cant access extended forecast data but I'm not sure BOM does that anyway. 

We go boating so the BOM's is the only weather data we trust.",7,-12.351298,-0.4426121
148,"I have my suburb saved but never see text description of daily forecast. Eg: windy, showers.. i only see this when searching other areas",7,-13.445522,32.730292999999996
149,"Dear BoM, I get realky frustrated when you quote the overnight minimum as 17C, BUt this won't happen until 8AM TOMORROW. At best, when most of the population goes to bed at say midnight ( which is technically the end of Sunday) it will be 24C. That's a HUGE difference. STOP fiddling the scientific data. Shame on you. Tell me WHY  you seek to perpetrate myths on us please.",6,-12.025725,1.0381042
150,Your the only insurance company that sends a weather alert which I think is great I appreciate it and read it every time you send it,8,12.46526,-19.674822
151,Bit hard to improve on perfection,6,10.104144999999999,16.163118
152,"I'm having lot of trouble working out how to change my 'favourite' location - BOM app keeps telling me there's an 'error' when I click 'choose nearby location' so only way I can get my 'local' weather is by 'retyping' my location (Wodonga) or postcode. Although, the app consistently maintains my previous location (Canberra). 
Would love some help with how to fix this.",6,-22.682615,18.515835
153,Some numbers are too small to read without my glasses which is annoying.  otherwise very good!,6,20.873724,8.268145
154,"Dear BOM,

Thank you for the localised service for Berwick, however Ferny Creek station is very unreliable for real time weather readings, e.g., http://m.bom.gov.au/vic/berwick/ says ""28.6 at 5:10PM / feels like 24.8C"" while the local (amateur) station  http://www.berwickweather.info/index.php reads ""33.8C at 17:15 / feels like 33 C"".

Regards,
Michael",6,-13.95394,-0.20214756
155,It would be great if you could add some predicted uv levels to the mobile site as well.,6,-40.46301,31.874088
156,"Can't see the actual forecast text in the mobile version - not even the short text forecast like ""Partly Cloudy"" - kind of have to guess what the icon means or go to the main site to figure out which cloud icon means showers or rain.",7,-13.292517000000002,34.6132
157,"Thanks for adding forecasts for the next few days. A MetEye link at the foot of the page, or even at the bottom of today's data would be great. MetEye's wind direction and speed forecast is really useful.",7,-24.422710000000002,43.950928000000005
158,The forecast here is different from your full website forecast. Saying top of 37deg today where the website is saying top of 32 and much lower tops for rest of the week.,7,-18.761484,35.477783
159,"Hi,
We live in BEERWAH 4519.  
As the two nearest weather stations are Nambour to the north and Beerburrum to the south we never seem to get the weather that you predict.  Is it possible to have a weather station nearer and more realistic please.  We are in the shelter of Mt. Mellum and I know there is a weather station there which other weather sites use. Well that's what they say.
We have been looking forward to the 70% chance of 8mm for two days now and not a drop anywhere around.  
Yours very frustrated 
Anne",6,-21.475924,5.158354
160,"who makes the decission about""it feels like"" they have to have rocks in their head.",6,2.6653461,20.252728
161,"Clear, easy to understand set up. Great work, BOM!!!",9,47.480568,-19.997206
162,"Hello, I am looking on the site for Newcastle at the moment. It says the temperature is 22 and feels like 18. I think the temperature at the moment it's around 32. I've noticed the site has been given incorrect information for a few days. If I could get feedback as to when this baby fixed that would be appreciated.",6,-5.5851245,30.406433000000003
163,Umm very happy to have you on my minds  to get ggee,6,0.1721556,6.6266565
164,"Hello, it would be very helpful to have the humidity estimate on the long range forecast too please, if that is possible. Thank you.",7,-31.323051,25.68027
165,Love the new mobile site but I cant use current location setting. my browser is set to allow.,6,-26.920221,14.455707
166,The app is great but it doesnt tell me how much rain (mm) is expected today. I know how much fell since 9am yesterday and how much is due tomorrow etc. but not today! It would be good to know. Thanks,11,-2.8765742999999997,45.110863
167,"Why is the 128km Gympie (Mt Kanigan) radar loop constantly having technical issues ? It's the only warning of storms etc I have available to me. Thanks, TROY. RICHTER.",3,8.023168,30.566893
168,"Hi,
Love your mobile website. Just one query, where is the 'possible rain' displayed for the current day? It's great to see the 'chance of any rain' broken down over the next 24 hrs but can't see how much we're actually expecting. 
Also an App would be really handy. 
Cheers, Beth Pearson.",11,-9.551176,46.475097999999996
169,Great site but surprised it tells me there is no observation data within 100k of Bullengarook.,6,-2.4250708,9.286878
170,I like the new app and its features and links,1,-33.68039,-1.270718
